transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T1720628,2023-02-25T08:33:21.427957,ACC894913,ACC222424,1175.65,deposit,entertainment,Singapore,atm,False,,-4094.8176896477776,0.58,6,0.01,wire_transfer,250.253.241.47,D8416673
T899844,2023-02-25T08:36:15.972619,ACC258883,ACC757072,557.25,withdrawal,retail,Tokyo,pos,False,,,-0.36,1,0.06,wire_transfer,67.71.127.61,D3839261
T223886,2023-02-25T08:42:22.596748,ACC651712,ACC381569,358.19,withdrawal,grocery,Tokyo,mobile,False,,,1.08,17,0.76,ACH,45.90.162.87,D4305806
T4561726,2023-02-25T08:48:03.569196,ACC746582,ACC134233,897.78,deposit,entertainment,Tokyo,atm,False,,-1341.742443893889,2.88,1,0.61,wire_transfer,65.52.30.171,D9621725
T1152969,2023-02-25T08:51:11.337867,ACC790829,ACC862637,216.81,withdrawal,entertainment,Dubai,web,False,,-7384.095326128611,-1.18,1,0.22,wire_transfer,214.158.174.206,D5282706
T3220871,2023-02-25T08:54:05.058784,ACC887894,ACC568303,0.01,withdrawal,online,London,web,False,,-2449.6318345205555,-0.26,3,0.19,wire_transfer,240.139.173.81,D8624449
T468755,2023-02-25T09:02:58.842938,ACC305192,ACC156242,393.29,payment,retail,Sydney,pos,False,,,-0.71,4,0.09,wire_transfer,169.2.209.244,D8188977
T4711000,2023-02-25T09:04:14.536384,ACC577918,ACC239997,11.91,transfer,grocery,London,mobile,False,,581.6533546266667,0.29,2,0.15,UPI,88.36.210.5,D5034398
T924912,2023-02-25T09:05:46.845161,ACC269416,ACC187623,26.6,payment,restaurant,Dubai,atm,False,,-7192.7799373575,0.4,1,0.37,UPI,72.179.6.167,D8696681
T437490,2023-02-25T09:10:04.709657,ACC628534,ACC432645,147.15,deposit,restaurant,Toronto,atm,True,card_not_present,-754.3534826097222,0.85,11,0.97,card,45.116.8.221,D6417293
T4513303,2023-02-25T09:11:58.715747,ACC390010,ACC245997,548.08,deposit,grocery,Toronto,pos,True,card_not_present,-4525.796696210833,1.62,7,0.32,UPI,157.229.184.23,D3619474
T4809927,2023-02-25T09:14:42.961049,ACC604937,ACC721242,381.39,withdrawal,utilities,London,mobile,False,,-433.4053629186111,-0.12,18,0.12,ACH,106.231.0.16,D9951619
T1293681,2023-02-25T09:16:16.298228,ACC539486,ACC717833,65.01,transfer,online,Berlin,mobile,False,,-7286.407001221389,-0.33,20,0.99,wire_transfer,148.194.67.157,D6440558
T4177580,2023-02-25T09:19:08.655842,ACC567270,ACC374096,272.08,withdrawal,utilities,Singapore,web,False,,-876.0578983483333,-0.14,5,0.01,ACH,20.94.106.153,D1918231
T4910785,2023-02-25T09:28:09.731990,ACC286279,ACC141311,28.96,withdrawal,utilities,New York,pos,False,,-3951.958763138333,-0.85,14,0.77,card,1.175.199.252,D7701813
T3685761,2023-02-25T09:38:33.659947,ACC595224,ACC154137,2.45,payment,restaurant,Berlin,atm,False,,-6089.636088488611,-0.37,2,0.25,UPI,112.171.225.33,D7110514
T4276373,2023-02-25T09:38:38.928736,ACC550701,ACC694359,389.24,payment,grocery,Sydney,web,False,,-5018.369666560555,-0.57,3,0.81,ACH,255.72.49.163,D7386370
T4176047,2023-02-25T09:40:59.147340,ACC900545,ACC482272,46.43,transfer,utilities,Sydney,mobile,False,,-123.48637754388888,-0.02,13,0.65,wire_transfer,206.168.135.145,D9034396
T1605164,2023-02-25T09:42:37.232296,ACC912155,ACC363060,119.05,withdrawal,retail,Dubai,atm,False,,-2951.383296234444,0.64,13,0.27,card,123.46.207.109,D8990489
T3784661,2023-02-25T09:47:44.104221,ACC567708,ACC304165,565.77,deposit,online,Tokyo,atm,False,,-18.76087068861111,-0.85,14,0.93,UPI,24.91.89.47,D9445806
T204089,2023-02-25T09:49:23.084002,ACC928388,ACC387707,302.84,withdrawal,grocery,Tokyo,atm,False,,,1.36,3,0.38,UPI,218.236.212.99,D3618610
T938063,2023-02-25T10:01:36.793071,ACC238844,ACC847687,123.21,payment,restaurant,Toronto,web,False,,,-0.64,18,0.06,card,48.44.125.99,D6232962
T4903446,2023-02-25T10:19:23.516044,ACC913153,ACC432017,248.21,payment,travel,London,mobile,False,,-5384.950582826389,-0.54,1,0.23,card,170.177.169.7,D9767092
T4154482,2023-02-25T10:22:48.985074,ACC563786,ACC564596,223.23,withdrawal,retail,Toronto,mobile,False,,-3989.0142656822222,-0.72,2,0.83,wire_transfer,119.176.29.208,D2773483
T2203419,2023-02-25T10:38:33.545127,ACC183183,ACC697670,35.53,payment,utilities,Sydney,web,False,,-6575.6380264075,-0.05,15,0.54,ACH,29.235.138.142,D4126703
T362062,2023-02-25T10:39:23.865506,ACC801244,ACC119990,1831.76,deposit,restaurant,New York,pos,False,,-6437.705023166666,-0.96,16,0.06,wire_transfer,1.35.222.145,D3203191
T5021595,2023-02-25T10:41:47.438667,ACC290800,ACC642399,128.43,payment,other,Dubai,pos,True,card_not_present,-6291.692047095278,0.31,18,0.74,wire_transfer,217.182.175.183,D4426142
T1126671,2023-02-25T10:43:29.803312,ACC242796,ACC176144,151.62,payment,entertainment,Sydney,mobile,False,,-7399.809132956944,0.05,18,0.79,ACH,38.217.210.177,D7680591
T1436291,2023-02-25T10:53:42.225334,ACC354328,ACC595741,403.05,withdrawal,retail,Tokyo,mobile,False,,,0.57,12,0.93,card,171.58.148.47,D5464405
T428115,2023-02-25T11:06:48.886025,ACC258105,ACC507821,10.44,transfer,grocery,Berlin,atm,False,,-3939.904977215,0.2,17,0.03,wire_transfer,206.253.184.15,D5294056
T3827319,2023-02-25T11:06:54.962817,ACC429068,ACC334637,17.23,transfer,retail,Dubai,pos,False,,-1299.0597582691669,-0.06,14,0.28,card,71.192.172.221,D4873485
T4443317,2023-02-25T11:11:21.177521,ACC697206,ACC711152,22.49,transfer,online,Berlin,pos,False,,-3263.727749100556,0.75,8,0.21,wire_transfer,8.45.219.42,D6968560
T4380582,2023-02-25T11:33:23.010718,ACC100318,ACC502700,551.32,withdrawal,restaurant,Sydney,web,False,,-1649.8620950547222,-1.16,16,0.43,UPI,94.226.185.99,D3485607
T4784917,2023-02-25T11:37:29.013535,ACC503329,ACC284371,1105.26,deposit,other,New York,pos,True,card_not_present,-4535.051561926111,0.51,18,0.32,UPI,28.12.114.194,D2188445
T3300428,2023-02-25T11:38:09.299482,ACC938632,ACC537321,35.66,transfer,grocery,New York,pos,False,,-3394.5452884797223,-0.25,6,0.21,UPI,12.89.87.70,D6982627
T1868565,2023-02-25T11:41:33.338581,ACC171084,ACC605656,19.73,transfer,travel,London,mobile,False,,-6132.968665523055,0.7,4,0.26,card,246.126.108.122,D9439800
T2533500,2023-02-25T11:50:39.185033,ACC497743,ACC590732,344.27,withdrawal,other,Singapore,mobile,False,,-1308.127264951111,-0.23,14,0.59,ACH,99.204.174.165,D7505244
T2772328,2023-02-25T11:53:04.908949,ACC925382,ACC407493,9.53,payment,travel,Berlin,mobile,False,,-126.73393768805556,0.23,17,0.51,card,81.120.65.15,D6139094
T3232156,2023-02-25T11:55:18.914078,ACC450763,ACC539983,13.88,transfer,travel,Tokyo,atm,False,,-4742.034869983611,-0.56,6,0.02,wire_transfer,210.97.142.4,D3090731
T2148347,2023-02-25T12:14:49.256735,ACC669968,ACC339663,4.98,transfer,grocery,Tokyo,pos,False,,-4008.9562370533336,0.76,6,0.94,ACH,45.23.160.174,D2713257
T245385,2023-02-25T12:18:54.922604,ACC623966,ACC272542,1609.38,deposit,restaurant,London,web,False,,48.05494265055555,0.18,16,0.83,ACH,55.134.14.60,D7597191
T3463702,2023-02-25T12:19:55.396255,ACC445504,ACC154440,979.34,deposit,entertainment,New York,pos,False,,-3852.945163244722,-0.3,11,0.24,ACH,15.123.144.140,D3074515
T1172154,2023-02-25T12:21:02.874955,ACC881142,ACC270507,157.32,payment,other,Dubai,pos,False,,-1043.3100568691666,1.5,5,0.33,card,93.170.213.241,D2474343
T4736872,2023-02-25T12:22:02.387571,ACC290754,ACC412645,649.25,withdrawal,retail,Berlin,pos,False,,,0.7,4,0.11,UPI,191.66.179.80,D3068898
T5053513,2023-02-25T12:23:12.984505,ACC109479,ACC324288,6.12,withdrawal,other,Berlin,web,False,,-5104.076752592778,0.23,5,0.75,UPI,181.129.192.129,D1683282
T2782499,2023-02-25T12:32:55.651943,ACC111272,ACC859440,99.27,withdrawal,grocery,New York,mobile,False,,-1288.0532530444443,-1.13,10,0.2,card,6.157.155.72,D8245789
T4478277,2023-02-25T12:35:05.040128,ACC602979,ACC465556,676.6,deposit,online,Sydney,pos,False,,-6695.6585451802775,-0.1,6,0.84,wire_transfer,214.64.8.121,D8335400
T4623225,2023-02-25T12:42:16.623875,ACC417494,ACC554257,10.47,payment,travel,Sydney,web,False,,-4739.790809880555,-2.02,11,0.2,UPI,93.158.97.117,D4348813
T1233920,2023-02-25T12:46:19.929990,ACC197071,ACC629093,19.8,withdrawal,online,Sydney,mobile,False,,-5150.8496491333335,-0.49,14,0.03,card,173.54.133.30,D6650878
T2007266,2023-02-25T12:46:31.163700,ACC170951,ACC334585,299.64,deposit,other,Toronto,web,True,card_not_present,-4088.8154142,0.47,2,0.83,ACH,252.148.58.44,D6423150
T4585309,2023-02-25T12:47:41.926463,ACC465170,ACC852567,131.8,withdrawal,grocery,Berlin,pos,False,,-2275.904149294722,0.4,17,0.94,wire_transfer,60.60.200.176,D2279983
T4230965,2023-02-25T13:03:38.010706,ACC777569,ACC811651,243.58,withdrawal,restaurant,Singapore,mobile,False,,-5731.797438886945,1.5,12,0.08,card,155.121.42.206,D1741666
T4065825,2023-02-25T13:03:56.640325,ACC478386,ACC686486,16.7,transfer,other,Singapore,mobile,False,,-1281.0908469805556,0.15,20,0.73,wire_transfer,215.121.61.62,D5101236
T5077178,2023-02-25T13:11:23.714556,ACC711922,ACC299304,188.15,withdrawal,retail,Dubai,mobile,False,,-2806.278411412222,0.32,17,0.36,card,239.118.50.243,D9748247
T1660574,2023-02-25T13:26:06.722016,ACC434615,ACC673817,35.84,payment,other,Berlin,web,False,,279.84679712111114,0.16,5,0.14,ACH,46.97.127.223,D5706323
T5075775,2023-02-25T13:31:27.858374,ACC937930,ACC113589,19.0,transfer,restaurant,New York,pos,False,,-615.7247745611111,-0.09,4,0.48,card,66.91.121.39,D3259656
T1858324,2023-02-25T13:35:24.406800,ACC345375,ACC726506,40.03,payment,grocery,Tokyo,mobile,False,,-3108.491253623889,0.74,11,0.11,card,123.3.16.96,D4382571
T551179,2023-02-25T13:39:28.286728,ACC753038,ACC830123,72.72,payment,entertainment,Toronto,pos,False,,-4370.906056351389,0.39,1,0.33,UPI,21.7.173.92,D9647659
T3011827,2023-02-25T13:43:40.394126,ACC996794,ACC858576,502.84,withdrawal,online,Tokyo,atm,False,,450.1682957280555,-0.79,6,0.08,ACH,32.165.176.150,D9257079
T3997880,2023-02-25T13:49:37.481111,ACC606664,ACC948606,296.35,withdrawal,online,Berlin,web,False,,-4645.271260233333,2.09,8,0.27,card,161.190.203.73,D6651509
T1790396,2023-02-25T14:04:46.870202,ACC717750,ACC238694,372.14,withdrawal,grocery,Berlin,atm,False,,814.2274396627778,0.11,12,0.03,wire_transfer,215.231.190.104,D9624981
T732867,2023-02-25T14:13:55.173813,ACC212312,ACC728372,8.69,payment,online,Singapore,atm,False,,,0.45,12,0.08,UPI,185.196.8.38,D7145308
T3538165,2023-02-25T14:30:41.743281,ACC589940,ACC141441,238.08,payment,utilities,Dubai,pos,False,,168.28455150555556,-0.78,9,0.76,ACH,198.204.91.68,D4477723
T3328032,2023-02-25T14:37:34.520174,ACC585062,ACC928651,458.24,withdrawal,entertainment,New York,atm,False,,-4307.166806533056,-0.87,14,0.26,card,106.190.211.16,D9010229
T2619707,2023-02-25T14:39:56.462826,ACC631858,ACC734457,535.22,withdrawal,other,Dubai,web,False,,-2035.086692831389,-0.48,6,1.0,ACH,152.199.10.84,D7062197
T2146258,2023-02-25T14:41:24.159850,ACC491355,ACC108571,19.25,transfer,restaurant,Singapore,web,False,,,-0.9,12,0.04,UPI,179.225.240.115,D8051634
T3764116,2023-02-25T14:48:14.049000,ACC647908,ACC823009,21.71,transfer,online,Berlin,web,True,card_not_present,-4395.0636352075,2.66,9,0.95,card,52.55.190.69,D7240640
T2065884,2023-02-25T14:58:55.207569,ACC859731,ACC752577,554.2,withdrawal,restaurant,Sydney,mobile,False,,,-1.1,2,0.36,ACH,250.39.102.165,D2211346
T2022676,2023-02-25T15:06:09.228938,ACC387979,ACC694439,11.85,transfer,grocery,Singapore,pos,False,,-4108.752598905556,0.83,8,0.53,ACH,43.80.250.99,D1471028
T2289983,2023-02-25T15:16:27.019295,ACC420367,ACC708524,1292.26,deposit,grocery,London,web,False,,-272.35810597694444,-0.52,7,0.66,wire_transfer,10.56.121.59,D6252431
T4051840,2023-02-25T15:17:04.727783,ACC609656,ACC692949,777.91,deposit,restaurant,Toronto,atm,False,,-6543.180943450833,-2.0,14,0.46,wire_transfer,175.40.237.107,D5012045
T2349671,2023-02-25T15:22:32.921062,ACC718277,ACC882373,273.16,withdrawal,grocery,Singapore,web,False,,-1335.722164373611,-0.82,3,0.42,UPI,204.129.89.51,D6457644
T3909130,2023-02-25T15:39:30.271542,ACC616644,ACC666068,245.34,payment,entertainment,Toronto,atm,False,,-6204.143312678056,0.43,3,0.17,UPI,138.214.223.162,D2806227
T3217464,2023-02-25T15:46:40.267945,ACC743794,ACC631272,23.51,transfer,other,Sydney,web,False,,-6722.491512246944,-0.09,4,0.54,UPI,84.88.24.167,D8611269
T5060948,2023-02-25T15:50:28.352347,ACC694032,ACC747235,0.96,payment,retail,Singapore,atm,False,,-5915.2764874825,0.33,16,0.9,wire_transfer,82.125.7.98,D3097738
T1163100,2023-02-25T15:56:34.867053,ACC771753,ACC934054,49.95,withdrawal,restaurant,Toronto,web,False,,-219.12488642361112,-0.1,14,0.8,card,31.17.140.35,D7708559
T2962754,2023-02-25T16:00:25.578483,ACC488408,ACC804653,49.77,transfer,online,London,atm,False,,-3710.1075129113888,-0.71,11,0.02,ACH,223.156.23.20,D1401438
T275855,2023-02-25T16:02:34.300194,ACC254897,ACC539048,342.28,withdrawal,grocery,Sydney,atm,False,,,-1.54,18,0.6,UPI,11.17.2.152,D5558930
T2942733,2023-02-25T16:03:33.094776,ACC269185,ACC865430,1251.34,deposit,other,Dubai,atm,False,,-276.79713592194446,1.22,2,0.99,card,76.130.93.114,D8691263
T1626097,2023-02-25T16:13:44.626914,ACC874491,ACC814675,38.95,payment,restaurant,Toronto,web,False,,-6146.216459821667,-1.82,3,0.6,UPI,96.249.114.164,D4894208
T4503189,2023-02-25T16:27:52.436926,ACC525485,ACC316452,0.01,withdrawal,entertainment,Sydney,pos,False,,-2063.028901790833,-0.49,6,0.87,UPI,245.30.142.90,D1973966
T1824270,2023-02-25T16:32:56.696086,ACC752994,ACC801778,190.53,payment,grocery,Dubai,atm,False,,-258.7114683113889,-1.22,12,0.54,wire_transfer,230.5.216.131,D9166170
T1387895,2023-02-25T16:36:57.854352,ACC749702,ACC834407,1941.06,deposit,travel,New York,pos,False,,-6716.063239693333,1.9,4,0.59,UPI,151.86.94.230,D9620551
T114760,2023-02-25T16:41:04.698456,ACC613448,ACC222394,14.25,transfer,restaurant,Tokyo,pos,False,,,1.01,13,0.58,card,248.5.177.223,D8364116
T3649924,2023-02-25T16:43:13.608066,ACC814766,ACC987621,244.94,payment,other,London,atm,False,,-7025.497350388611,0.16,3,0.61,UPI,202.10.54.82,D9987407
T927154,2023-02-25T16:58:27.777662,ACC103621,ACC431499,339.76,withdrawal,online,New York,atm,False,,-7014.133507745278,-1.57,5,0.01,ACH,182.0.90.46,D1580473
T2716796,2023-02-25T17:00:34.478683,ACC148064,ACC420603,13.87,transfer,entertainment,Sydney,web,False,,-196.2041527202778,-2.27,16,0.91,UPI,12.143.250.103,D5471376
T249364,2023-02-25T17:10:56.223755,ACC554779,ACC270012,1052.14,deposit,utilities,New York,web,False,,,-0.03,8,0.03,ACH,197.39.229.55,D3882664
T807612,2023-02-25T17:11:27.219324,ACC754692,ACC375451,118.09,transfer,travel,Berlin,pos,False,,,-0.1,9,0.16,card,166.215.192.180,D1377214
T551451,2023-02-25T17:13:05.754637,ACC841354,ACC148051,181.65,withdrawal,grocery,Tokyo,mobile,False,,268.1277138341667,-0.04,2,0.04,UPI,180.139.104.9,D2457175
T1843561,2023-02-25T17:14:07.016551,ACC816853,ACC571472,30.25,transfer,retail,Tokyo,atm,False,,-4205.876225724722,-1.96,9,0.33,wire_transfer,106.212.116.49,D8697433
T4525786,2023-02-25T17:23:53.165485,ACC285403,ACC721295,440.7,withdrawal,other,New York,web,False,,-4566.939404425,-0.58,10,0.55,card,193.95.15.183,D9067412
T2972061,2023-02-25T17:36:36.815016,ACC836765,ACC844864,434.3,deposit,travel,New York,atm,False,,-1134.371276823611,0.43,9,0.43,card,131.179.79.53,D1369990
T2621832,2023-02-25T17:41:41.289263,ACC631638,ACC462880,1073.06,deposit,online,New York,atm,False,,-1930.0331815158331,-0.5,5,0.28,UPI,157.136.243.136,D8367598
T1738807,2023-02-25T17:46:04.725150,ACC961398,ACC861123,12.27,transfer,other,Tokyo,web,False,,,-1.88,16,0.49,card,147.4.188.193,D9810216
T796922,2023-02-25T17:52:27.255113,ACC300466,ACC579544,15.65,payment,restaurant,London,mobile,False,,,-0.55,2,0.3,ACH,246.233.190.173,D3828150
T1846494,2023-02-25T17:57:53.724713,ACC751612,ACC423938,6.18,transfer,travel,London,pos,False,,-3267.124653638889,-0.58,2,0.94,UPI,224.156.77.250,D6110651
T1436456,2023-02-25T17:58:47.555037,ACC408554,ACC323017,542.26,deposit,grocery,Dubai,web,False,,-4460.734698674167,-1.06,6,0.36,UPI,215.189.17.127,D9575159
T2110624,2023-02-25T18:02:44.963292,ACC829611,ACC631357,761.47,deposit,retail,Berlin,atm,False,,-4664.489787116945,-0.81,16,0.08,card,100.150.219.46,D8161598
T5016646,2023-02-25T18:03:19.990800,ACC103446,ACC853301,178.92,withdrawal,restaurant,Berlin,mobile,False,,-2239.700643283889,-1.43,18,0.16,ACH,37.171.57.109,D5435554
T5007627,2023-02-25T18:09:31.834619,ACC242781,ACC993684,380.74,withdrawal,other,London,atm,False,,-3724.3370038469448,-1.6,1,0.81,card,80.27.206.121,D4854077
T3975448,2023-02-25T18:10:18.044436,ACC608392,ACC998089,10.76,transfer,entertainment,London,mobile,False,,-3129.9726199888887,1.8,5,0.99,wire_transfer,76.63.41.118,D9485502
T4726736,2023-02-25T18:17:34.933987,ACC108670,ACC688678,553.33,withdrawal,entertainment,Sydney,pos,False,,-3726.606861323611,0.1,20,0.16,card,222.173.191.105,D3334723
T4941777,2023-02-25T18:24:42.365597,ACC842863,ACC813957,5.08,payment,entertainment,Berlin,atm,False,,-3870.569855418056,0.3,7,0.42,card,136.64.84.106,D9234103
T4870765,2023-02-25T18:27:48.654278,ACC803134,ACC893504,169.65,payment,restaurant,Berlin,mobile,False,,-4563.384391035555,-1.15,18,0.76,UPI,117.67.230.64,D7808254
T1095577,2023-02-25T18:28:06.708052,ACC240100,ACC526293,12.49,transfer,utilities,Berlin,atm,False,,-201.65846128944443,2.03,6,0.93,UPI,189.146.58.53,D4058254
T474158,2023-02-25T18:41:14.198571,ACC833519,ACC127687,726.86,withdrawal,utilities,Singapore,web,False,,584.5889502202778,0.39,15,0.52,card,211.155.218.224,D5041668
T2645752,2023-02-25T18:52:35.519213,ACC876270,ACC869994,53.89,payment,other,Toronto,mobile,False,,-6378.620624533056,-0.06,7,0.45,card,25.55.155.232,D4498287
T482980,2023-02-25T19:01:02.994658,ACC553561,ACC323527,104.28,payment,entertainment,Sydney,pos,False,,,-0.31,8,0.03,card,172.123.178.55,D6793526
T3514438,2023-02-25T19:13:15.036002,ACC760565,ACC804655,12.46,transfer,online,Tokyo,pos,False,,-1666.9974196891667,0.17,16,0.91,UPI,54.238.78.170,D6421816
T1027013,2023-02-25T19:24:43.152571,ACC819602,ACC407256,71.68,withdrawal,grocery,New York,pos,False,,,-0.05,1,0.61,wire_transfer,225.145.111.154,D9756943
T1702493,2023-02-25T19:29:05.000086,ACC536045,ACC177241,21.82,transfer,grocery,New York,mobile,False,,-3050.791889691111,0.85,16,0.32,UPI,148.116.164.225,D7122112
T1152116,2023-02-25T19:33:37.275179,ACC294067,ACC159259,39.89,payment,entertainment,Singapore,pos,False,,-4300.678102270555,-0.05,6,0.44,card,254.112.213.50,D2884283
T1646287,2023-02-25T19:39:59.514240,ACC855625,ACC425700,2140.34,deposit,entertainment,Sydney,pos,False,,-253.56514378027777,0.73,7,0.04,wire_transfer,110.87.120.247,D8317958
T3303465,2023-02-25T19:48:01.448994,ACC751476,ACC564667,42.86,payment,entertainment,Berlin,mobile,False,,-6574.204210236389,-0.45,17,0.4,UPI,9.110.182.148,D7967169
T1014027,2023-02-25T19:48:25.808832,ACC369715,ACC706482,365.39,withdrawal,restaurant,London,pos,False,,,0.27,12,0.51,card,137.19.220.246,D7907254
T3602096,2023-02-25T19:49:50.630231,ACC940319,ACC810540,70.84,payment,retail,Tokyo,web,False,,-7048.506509681944,-1.96,7,0.34,UPI,61.84.218.59,D3309584
T1404574,2023-02-25T19:53:16.268980,ACC925014,ACC310611,788.5,deposit,travel,Toronto,atm,False,,,0.7,12,0.36,wire_transfer,51.50.30.73,D5204737
T2186061,2023-02-25T19:58:05.244762,ACC884386,ACC714868,149.08,withdrawal,other,Toronto,mobile,False,,340.8172965038889,1.22,11,0.83,card,53.164.201.243,D9110798
T2899482,2023-02-25T20:03:51.627346,ACC377223,ACC658388,222.57,withdrawal,utilities,London,web,False,,-1422.048890618611,-0.82,14,0.55,ACH,62.171.203.114,D1851382
T179523,2023-02-25T20:17:22.331550,ACC331303,ACC833814,61.1,transfer,retail,Dubai,atm,False,,,-0.58,15,0.98,card,61.68.126.201,D7946609
T1210671,2023-02-25T20:26:25.729394,ACC965317,ACC825685,33.61,transfer,utilities,Toronto,atm,False,,-6179.535282676111,-1.32,4,0.95,wire_transfer,199.129.161.67,D1833534
T3206923,2023-02-25T20:26:47.462387,ACC873406,ACC340408,0.01,withdrawal,retail,Berlin,web,False,,-1597.9731182158332,-1.2,7,0.53,card,4.42.43.79,D1306647
T5001580,2023-02-25T20:36:35.967908,ACC158233,ACC382628,59.0,transfer,utilities,Sydney,web,False,,167.0899834727778,-1.29,17,0.2,wire_transfer,246.25.149.93,D7414781
T3340440,2023-02-25T20:36:52.199858,ACC737984,ACC893648,616.5,deposit,travel,Sydney,pos,False,,-3790.926184261667,-0.33,14,0.79,ACH,146.114.100.72,D4478745
T3652518,2023-02-25T20:47:45.558663,ACC511241,ACC400162,4.14,transfer,utilities,Toronto,mobile,True,card_not_present,-6335.819526505001,-0.48,4,0.33,wire_transfer,178.220.19.193,D8362315
T2068701,2023-02-25T20:53:25.499407,ACC224172,ACC625999,34.33,payment,grocery,Sydney,atm,False,,-729.5313695533333,1.85,10,0.68,card,134.7.213.145,D2089731
T3546246,2023-02-25T20:55:33.748940,ACC824111,ACC466031,49.25,payment,other,Toronto,web,True,card_not_present,-751.9765984938889,-1.0,14,0.7,card,108.158.234.163,D8205776
T892162,2023-02-25T20:57:54.309571,ACC465665,ACC837167,38.34,transfer,grocery,New York,web,False,,,-0.0,19,0.35,UPI,94.253.64.46,D8911481
T444627,2023-02-25T21:00:21.153385,ACC936497,ACC656674,11.93,transfer,other,Sydney,web,False,,,0.69,12,0.16,wire_transfer,105.95.6.148,D9829530
T4415016,2023-02-25T21:01:27.414045,ACC265955,ACC734079,848.16,deposit,grocery,New York,pos,False,,-4914.559569824166,1.36,4,0.9,card,5.165.162.243,D3599431
